Currency,Rate,Amount,Duration,TotalFee,Open,Close
BTC,0.00030095,0.00128846,2.00039351,0.00000077,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030095,0.00518388,2.00039351,0.00000313,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030099,0.00383755,2.00039351,0.00000231,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030100,0.18582736,2.00039351,0.00011189,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030100,0.06900000,2.00039351,0.00004153,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030121,0.00410524,2.00039351,0.00000247,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030153,0.88525167,2.00039351,0.00053395,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030154,0.00441009,2.00039351,0.00000265,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030192,0.03840100,2.00039351,0.00002319,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030193,0.01662944,2.00039351,0.00001005,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030195,6.87000000,2.00039351,0.00414960,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00956000,2.00013888,0.00000577,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030200,0.00744654,2.00013888,0.00000449,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030200,0.01032641,2.00013888,0.00000623,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030200,0.01226771,2.00013888,0.00000741,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030200,0.00496166,2.00013888,0.00000299,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030200,0.03535724,2.00013888,0.00002135,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030200,0.00377781,2.00039351,0.00000229,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00186499,2.00039351,0.00000113,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00236433,2.00039351,0.00000143,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00269750,2.00039351,0.00000163,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.84253762,2.00039351,0.00050899,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.05984129,2.00039351,0.00003615,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.02333920,2.00039351,0.00001409,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00216125,2.00039351,0.00000131,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.07486764,2.00039351,0.00004523,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.05627801,2.00039351,0.00003399,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.01823194,2.00039351,0.00001101,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00203087,2.00039351,0.00000123,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00257692,2.00039351,0.00000155,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00518389,2.00039351,0.00000313,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030200,0.00591979,2.00039351,0.00000357,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030226,0.01340898,2.00039351,0.00000811,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030226,0.00242255,2.00039351,0.00000147,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030233,0.00840016,2.00013888,0.00000507,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030299,0.00476702,2.00013888,0.00000289,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030299,0.00372328,2.00013888,0.00000225,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030299,0.74877380,2.00013888,0.00045378,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030299,0.00613386,2.00013888,0.00000371,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030299,0.02065227,2.00039351,0.00001251,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030299,0.18123490,2.00039351,0.00010985,2016-05-21 18:08:35,2016-05-23 18:09:09
BTC,0.00030300,0.00397252,2.00013888,0.00000241,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.01032641,2.00013888,0.00000625,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.01840157,2.00013888,0.00001115,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.00269751,2.00013888,0.00000163,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.11443306,2.00013888,0.00006935,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.02333919,2.00013888,0.00001415,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.01968530,2.00013888,0.00001193,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.05627802,2.00013888,0.00003411,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.01823194,2.00013888,0.00001105,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030300,0.01775936,2.00013888,0.00001077,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030393,0.03325889,2.00013888,0.00002021,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.00662086,2.00013888,0.00000403,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.06223091,2.00013888,0.00003783,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.00613385,2.00013888,0.00000373,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.03535723,2.00013888,0.00002149,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.05984129,2.00013888,0.00003639,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.07486763,2.00013888,0.00004551,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030399,0.03646388,2.00013888,0.00002217,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030400,2.28954863,2.00013888,0.00139214,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030400,0.01521370,2.00013888,0.00000925,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030400,0.00963274,2.00013888,0.00000585,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030400,0.00119714,2.00013888,0.00000073,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030400,0.34762733,2.00013888,0.00021136,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030400,9.40918106,2.00013888,0.00572118,2016-05-21 18:08:57,2016-05-23 18:09:09
BTC,0.00030500,0.92612869,0.00000000,0.00000001,2016-05-21 18:09:20,2016-05-21 18:09:20
BTC,0.00030500,0.00000004,0.00000000,0.00000001,2016-05-21 18:09:20,2016-05-21 18:09:20
BTC,0.00030499,0.00000007,0.00000000,0.00000001,2016-05-21 18:09:06,2016-05-21 18:09:06
BTC,0.00030400,0.00000008,0.00000000,0.00000001,2016-05-21 18:08:57,2016-05-21 18:08:57
BTC,0.00030300,0.85268057,0.00001157,0.00000001,2016-05-21 18:08:35,2016-05-21 18:08:36
BTC,0.00030300,0.00000015,0.00001157,0.00000001,2016-05-21 18:08:35,2016-05-21 18:08:36
ETH,0.00017200,0.82803043,1.01932870,0.00014518,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,5.48984334,1.01932870,0.00096810,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,7.94569220,1.01932870,0.00140117,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,1.19820001,1.01932870,0.00021129,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,4.55542880,1.01932870,0.00080332,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,0.02005849,1.01932870,0.00000354,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,6.13749553,1.01932870,0.00108231,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00017300,84.23817456,1.01932870,0.01485489,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00018900,2.53935441,1.01932870,0.00048921,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00018900,0.17423401,1.01932870,0.00003357,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00018900,1.53984662,1.01932870,0.00029666,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019000,74.31068920,1.01932870,0.01439194,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019200,9.18643027,1.01932870,0.00179789,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,2.01938400,1.01932870,0.00040139,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,0.00000600,1.01932870,0.00000001,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,0.07665590,1.01932870,0.00001523,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,0.11323395,1.01932870,0.00002251,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,0.00228722,1.01932870,0.00000045,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,11.28377991,1.01932870,0.00224286,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019500,0.26507127,1.01932870,0.00005268,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019800,5.71833054,1.01932870,0.00115411,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019900,2.70535189,1.01932870,0.00054877,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00019900,0.04900000,1.01932870,0.00000994,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00020000,0.05000000,1.01932870,0.00001020,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00020000,0.05000000,1.01932870,0.00001020,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00020000,0.05035472,1.01932870,0.00001027,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00020500,3.44790046,1.01932870,0.00072048,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00020600,15.50992715,1.01932870,0.00325680,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00020800,2.74437536,1.01932870,0.00058187,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021000,0.80451555,1.01932870,0.00017221,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021096,0.53840261,1.01932870,0.00011578,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021100,3.53122034,1.01932870,0.00075949,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021100,3.44790046,1.01932870,0.00074157,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021196,4.30737656,1.01932870,0.00093064,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021200,14.25314422,1.01932870,0.00308007,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021200,16.18104942,1.01932870,0.00349669,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021200,26.76496541,1.01932870,0.00578385,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021231,3.34762524,1.01932870,0.00072447,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,0.82803043,1.01932870,0.00017978,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,0.53840261,1.01932870,0.00011689,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,0.17423401,1.01932870,0.00003783,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,2.85984566,1.01932870,0.00062092,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,29.13422284,1.01932870,0.00632553,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,2.92548879,1.01932870,0.00063517,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021300,21.83871849,1.01932870,0.00474156,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00021400,9.48157094,1.01932870,0.00206827,2016-05-20 03:17:16,2016-05-21 03:45:06
ETH,0.00032900,0.06875322,1.02018518,0.00002307,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,0.04622284,1.02018518,0.00001556,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,0.01181709,1.02018518,0.00000397,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,0.08917786,1.02018518,0.00003002,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,2.00000000,1.02018518,0.00067333,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,0.05000000,1.02018518,0.00001684,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,12.74140917,1.02018518,0.00428954,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,61.88265540,1.02018518,0.02083348,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033000,46.40433058,1.02018518,0.01562253,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.13750643,1.02018518,0.00004643,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.07391842,1.02018518,0.00002496,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.27600777,1.02018518,0.00009320,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.60096349,1.02018518,0.00020293,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.03096363,1.02018518,0.00001045,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.28966412,1.02018518,0.00009781,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,2.30281679,1.02018518,0.00077762,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,0.15010510,1.02018518,0.00005069,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,3.53789642,1.02018518,0.00119468,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033100,3.03934120,1.02018518,0.00102633,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,0.70757928,1.02018518,0.00023966,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,3.03934120,1.02018518,0.00102943,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,0.04622284,1.02018518,0.00001565,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,4.79652687,1.02018518,0.00162459,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,14.07389793,1.02018518,0.00476685,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,32.93551637,1.02018518,0.01115531,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,797.63480439,1.02018518,0.27016009,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,35.00000000,1.02018518,0.01185456,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,50.26147088,1.02018518,0.01702363,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033200,9.00000000,1.02018518,0.00304832,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033289,0.28878425,1.02018518,0.00009808,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033290,0.70757929,1.02018518,0.00024031,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033290,5.00000000,1.02018518,0.00169810,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033300,180.67323453,1.02018518,0.06137861,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033300,9.88968743,1.02018518,0.00335974,2016-05-20 03:16:02,2016-05-21 03:45:06
ETH,0.00033600,35.05160591,1.01976851,0.01201016,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033700,3.19294475,1.01976851,0.00109730,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033700,0.00253625,1.01976851,0.00000087,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033800,329.85429993,1.01976851,0.11369476,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033800,21.23101233,1.01976851,0.00731795,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033800,1.25840533,1.01976851,0.00043375,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033900,0.03416446,1.01976851,0.00001181,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00033900,0.61935692,1.01976851,0.00021412,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,211.17578731,1.01976851,0.07321914,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,0.50000000,1.01976851,0.00017337,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,0.05200010,1.01976851,0.00001803,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,0.10000000,1.01976851,0.00003468,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,20.00000000,1.01976851,0.00693443,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,4.70340939,1.01976851,0.00163077,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,1.50320562,1.01976851,0.00052119,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,14.59411852,1.01976851,0.00506010,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,9.83111357,1.01976851,0.00340865,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,0.56993454,1.01976851,0.00019761,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,92.79518090,1.01976851,0.03217407,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,6.67579029,1.01976851,0.00231463,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,17.36411708,1.01976851,0.00602050,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,13.33366234,1.01976851,0.00462306,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,16.22885144,1.01976851,0.00562688,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034000,1.45702059,1.01976851,0.00050518,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034300,0.40064233,1.01976851,0.00014014,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034300,0.03715635,1.01976851,0.00001300,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034300,15.01291762,1.01976851,0.00525123,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034400,631.38715682,1.01976851,0.22149085,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034400,3.00000000,1.01976851,0.00105241,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034400,4.30000161,1.01976851,0.00150845,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034400,0.09747806,1.01976851,0.00003420,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034400,0.00594910,1.01976851,0.00000209,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00034400,41.57314147,1.01976851,0.01458388,2016-05-20 03:16:38,2016-05-21 03:45:06
ETH,0.00030900,0.13098869,1.06682870,0.00004318,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00030900,2.47422984,1.06682870,0.00081563,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00030900,0.01832644,1.06682870,0.00000604,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00030900,10.34574571,1.06682870,0.00341047,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00030900,0.08015895,1.06682870,0.00002642,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00030900,2.08338577,1.06682870,0.00068679,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00031000,227.56746256,1.06682870,0.07526041,2016-05-18 04:26:03,2016-05-19 06:02:17
ETH,0.00032000,0.02264693,1.06637731,0.00000773,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032000,0.06481214,1.06637731,0.00002211,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032000,0.03201251,1.06637731,0.00001092,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032000,0.15648005,1.06637731,0.00005340,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032000,27.67666969,1.06637731,0.00944441,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032000,38.89540447,1.06637731,0.01327269,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032100,0.03201250,1.06637731,0.00001096,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032100,0.00768653,1.06637731,0.00000263,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032100,3.66203174,1.06637731,0.00125354,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032100,13.82926191,1.06637731,0.00473386,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032100,18.99828148,1.06637731,0.00650324,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032200,32.16264210,1.06637731,0.01104380,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032200,5.00000000,1.06637731,0.00171687,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032300,1.00262598,1.06637731,0.00034534,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032400,0.00768653,1.06637731,0.00000266,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032400,1.00120630,1.06637731,0.00034593,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032400,1.94317637,1.06637731,0.00067137,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032500,25.00000000,1.06637731,0.00866432,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032600,0.31805684,1.06637731,0.00011057,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032600,0.04979990,1.06637731,0.00001731,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032600,0.03710458,1.06637731,0.00001290,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.04529385,1.06637731,0.00001580,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.82474328,1.06637731,0.00028760,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.19443641,1.06637731,0.00006781,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.43234901,1.06637731,0.00015076,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.12298453,1.06637731,0.00004288,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.04979991,1.06637731,0.00001737,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.31296011,1.06637731,0.00010913,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,3.43648833,1.06637731,0.00119833,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,10.41831549,1.06637731,0.00363292,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.13098869,1.06637731,0.00004568,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.01832644,1.06637731,0.00000639,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,1.96098214,1.06637731,0.00068381,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.01226676,1.06637731,0.00000428,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,0.10015989,1.06637731,0.00003493,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032700,5.00000000,1.06637731,0.00174353,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032799,0.85698714,1.06637731,0.00029974,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032800,64.59399312,1.06637731,0.02259315,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032800,1000.00000000,1.06637731,0.34977176,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032900,0.68729767,1.06637731,0.00024113,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00032900,0.51602610,1.06637731,0.00018104,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033000,15.00000000,1.06637731,0.00527857,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033000,0.05000000,1.06637731,0.00001760,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033000,14.62165793,1.06637731,0.00514542,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033000,73.55196290,1.06637731,0.02588326,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033200,1.71302276,1.06637731,0.00060648,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033300,9.88968743,1.06637731,0.00351186,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033300,10.52217297,1.06637731,0.00373646,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033333,3.33333333,1.06637731,0.00118485,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033400,1.63099418,1.06637731,0.00058091,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033400,1.27379409,1.06637731,0.00045368,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033600,0.82474328,1.06637731,0.00029551,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033700,2.06189299,1.06637731,0.00074098,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033700,5.00000000,1.06637731,0.00179685,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033700,74.15533583,1.06637731,0.02664914,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00033800,842.58689273,1.06637731,0.30369825,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.82474328,1.06637731,0.00031485,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.31805684,1.06637731,0.00012142,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.51602610,1.06637731,0.00019700,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.01832644,1.06637731,0.00000700,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.12245811,1.06637731,0.00004675,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,5.47209906,1.06637731,0.00208905,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.65612353,1.06637731,0.00025049,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.02003128,1.06637731,0.00000765,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035800,0.02208322,1.06637731,0.00000843,2016-05-18 04:26:42,2016-05-19 06:02:17
ETH,0.00035900,1015.70782751,1.06637731,0.38884288,2016-05-18 04:26:42,2016-05-19 06:02:17
BTC,0.00028600,0.40000001,0.16863425,0.00001930,2016-05-17 23:46:52,2016-05-18 03:49:42
